epoch,client_id,fedrn_clean_count,net2_clean_count,final_clean_count,fedrn_only_clean_count,net2_only_clean_count,both_clean_count,fedrn_only_precision,net2_only_precision,both_precision,fedrn_precision,net2_precision,final_precision,fedrn_recall,net2_recall,final_recall
451,31,303,303,304,1,1,302,0.000000,1.000000,0.990066,0.986799,0.990099,0.986842,0.996667,1.000000,1.000000
451,85,301,304,301,0,3,301,0.000000,0.333333,0.993355,0.993355,0.986842,0.993355,0.996667,1.000000,0.996667
451,8,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
451,36,299,299,299,1,1,298,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996667,0.996667,0.996667
451,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
451,99,310,316,312,0,6,310,0.000000,0.500000,0.958065,0.958065,0.949367,0.958333,0.990000,1.000000,0.996667
451,53,304,303,304,2,1,302,0.500000,0.000000,0.986755,0.983553,0.983498,0.983553,0.996667,0.993333,0.996667
452,58,302,308,303,3,9,299,0.666667,0.333333,0.986622,0.983444,0.967532,0.983498,0.990000,0.993333,0.993333
452,29,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
452,59,305,305,306,2,2,303,0.000000,0.000000,0.986799,0.980328,0.980328,0.977124,0.996667,0.996667,0.996667
452,20,305,304,304,3,2,302,0.333333,0.500000,0.966887,0.960656,0.963816,0.963816,0.976667,0.976667,0.976667
452,17,301,303,300,4,6,297,0.500000,1.000000,0.966330,0.960133,0.966997,0.960000,0.963333,0.976667,0.960000
452,52,300,301,300,0,1,300,0.000000,0.000000,0.996667,0.996667,0.993355,0.996667,0.996667,0.996667,0.996667
452,72,326,328,326,2,4,324,0.000000,0.250000,0.922840,0.917178,0.914634,0.920245,0.996667,1.000000,1.000000
452,30,299,311,301,1,13,298,1.000000,0.538462,0.976510,0.976589,0.958199,0.976744,0.973333,0.993333,0.980000
452,53,305,306,305,0,1,305,0.000000,0.000000,0.980328,0.980328,0.977124,0.980328,0.996667,0.996667,0.996667
452,77,302,295,301,11,4,291,0.727273,0.000000,1.000000,0.990066,0.986441,0.993355,0.996667,0.970000,0.996667
453,9,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
453,91,293,312,298,0,19,293,0.000000,0.473684,0.989761,0.989761,0.958333,0.983221,0.966667,0.996667,0.976667
453,77,298,303,302,2,7,296,0.500000,0.571429,0.993243,0.989933,0.983498,0.983444,0.983333,0.993333,0.990000
453,43,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
453,48,306,304,306,4,2,302,0.250000,0.000000,0.980132,0.970588,0.973684,0.970588,0.990000,0.986667,0.990000
453,12,296,299,297,2,5,294,0.500000,0.400000,1.000000,0.996622,0.989967,0.996633,0.983333,0.986667,0.986667
453,19,301,312,304,0,11,301,0.000000,0.363636,0.976744,0.976744,0.955128,0.973684,0.980000,0.993333,0.986667
453,90,300,301,300,0,1,300,0.000000,1.000000,0.993333,0.993333,0.993355,0.993333,0.993333,0.996667,0.993333
453,3,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
453,44,304,305,305,6,7,298,0.833333,0.142857,0.983221,0.980263,0.963934,0.977049,0.993333,0.980000,0.993333
454,69,314,321,317,0,7,314,0.000000,0.285714,0.949045,0.949045,0.934579,0.943218,0.993333,1.000000,0.996667
454,49,302,307,304,0,5,302,0.000000,0.800000,0.973510,0.973510,0.970684,0.973684,0.980000,0.993333,0.986667
454,81,300,303,300,3,6,297,0.666667,0.833333,0.969697,0.966667,0.966997,0.970000,0.966667,0.976667,0.970000
454,5,303,306,303,0,3,303,0.000000,0.000000,0.986799,0.986799,0.977124,0.986799,0.996667,0.996667,0.996667
454,33,305,311,306,0,6,305,0.000000,0.166667,0.980328,0.980328,0.964630,0.980392,0.996667,1.000000,1.000000
454,10,305,309,306,0,4,305,0.000000,0.250000,0.970492,0.970492,0.961165,0.967320,0.986667,0.990000,0.986667
454,90,299,301,300,0,2,299,0.000000,1.000000,0.993311,0.993311,0.993355,0.993333,0.990000,0.996667,0.993333
454,93,299,299,299,1,1,298,1.000000,0.000000,0.996644,0.996656,0.993311,0.996656,0.993333,0.990000,0.993333
454,25,296,298,297,2,4,294,1.000000,0.750000,0.996599,0.996622,0.993289,0.993266,0.983333,0.986667,0.983333
454,97,310,317,311,0,7,310,0.000000,0.428571,0.954839,0.954839,0.943218,0.954984,0.986667,0.996667,0.990000
455,85,300,301,301,1,2,299,1.000000,0.500000,0.996656,0.996667,0.993355,0.996678,0.996667,0.996667,1.000000
455,9,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
455,51,304,317,309,0,13,304,0.000000,0.461538,0.967105,0.967105,0.946372,0.964401,0.980000,1.000000,0.993333
455,56,302,305,302,2,5,300,1.000000,0.200000,0.983333,0.983444,0.970492,0.983444,0.990000,0.986667,0.990000
455,34,171,165,169,6,0,165,0.000000,0.000000,0.884848,0.853801,0.884848,0.863905,0.486667,0.486667,0.486667
455,93,299,299,299,1,1,298,1.000000,0.000000,0.996644,0.996656,0.993311,0.996656,0.993333,0.990000,0.993333
455,4,300,300,300,0,0,300,0.000000,0.000000,0.990000,0.990000,0.990000,0.990000,0.990000,0.990000,0.990000
455,59,304,308,304,0,4,304,0.000000,0.000000,0.983553,0.983553,0.970779,0.983553,0.996667,0.996667,0.996667
455,95,306,312,310,0,6,306,0.000000,0.500000,0.960784,0.960784,0.951923,0.954839,0.980000,0.990000,0.986667
455,76,298,299,298,1,2,297,1.000000,0.500000,1.000000,1.000000,0.996656,1.000000,0.993333,0.993333,0.993333
456,33,300,315,308,1,16,299,0.000000,0.312500,0.986622,0.983333,0.952381,0.970779,0.983333,1.000000,0.996667
456,16,298,298,298,1,1,297,1.000000,1.000000,0.989899,0.989933,0.989933,0.989933,0.983333,0.983333,0.983333
456,90,300,301,300,0,1,300,0.000000,1.000000,0.993333,0.993333,0.993355,0.993333,0.993333,0.996667,0.993333
456,36,296,299,298,0,3,296,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.986667,0.996667,0.993333
456,51,310,310,310,1,1,309,0.000000,0.000000,0.970874,0.967742,0.967742,0.967742,1.000000,1.000000,1.000000
456,69,315,321,317,0,6,315,0.000000,0.500000,0.942857,0.942857,0.934579,0.940063,0.990000,1.000000,0.993333
456,63,302,302,302,0,0,302,0.000000,0.000000,0.980132,0.980132,0.980132,0.980132,0.986667,0.986667,0.986667
456,75,303,290,301,16,3,287,0.812500,0.000000,0.996516,0.986799,0.986207,0.990033,0.996667,0.953333,0.993333
456,79,305,315,308,0,10,305,0.000000,0.400000,0.967213,0.967213,0.949206,0.964286,0.983333,0.996667,0.990000
456,31,303,304,304,0,1,303,0.000000,1.000000,0.986799,0.986799,0.986842,0.986842,0.996667,1.000000,1.000000
457,52,300,301,301,0,1,300,0.000000,1.000000,0.996667,0.996667,0.996678,0.996678,0.996667,1.000000,1.000000
457,32,303,304,302,4,5,299,0.750000,0.000000,0.989967,0.986799,0.973684,0.990066,0.996667,0.986667,0.996667
457,7,301,304,302,0,3,301,0.000000,0.333333,0.990033,0.990033,0.983553,0.986755,0.993333,0.996667,0.993333
457,35,301,307,304,1,7,300,1.000000,0.285714,0.986667,0.986711,0.970684,0.983553,0.990000,0.993333,0.996667
457,42,302,301,301,2,1,300,0.000000,0.000000,0.996667,0.990066,0.993355,0.993355,0.996667,0.996667,0.996667
457,14,301,302,301,2,3,299,0.500000,0.666667,0.989967,0.986711,0.986755,0.986711,0.990000,0.993333,0.990000
457,66,300,299,300,2,1,298,0.500000,0.000000,0.996644,0.993333,0.993311,0.993333,0.993333,0.990000,0.993333
457,90,301,301,301,0,0,301,0.000000,0.000000,0.993355,0.993355,0.993355,0.993355,0.996667,0.996667,0.996667
457,8,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
457,88,302,300,300,2,0,300,0.000000,0.000000,1.000000,0.993377,1.000000,1.000000,1.000000,1.000000,1.000000
458,93,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
458,6,299,303,300,1,5,298,1.000000,0.200000,0.996644,0.996656,0.983498,0.993333,0.993333,0.993333,0.993333
458,37,306,310,307,0,4,306,0.000000,0.500000,0.967320,0.967320,0.961290,0.967427,0.986667,0.993333,0.990000
458,80,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
458,70,298,298,298,1,1,297,1.000000,0.000000,0.996633,0.996644,0.993289,0.996644,0.990000,0.986667,0.990000
458,79,307,316,312,1,10,306,1.000000,0.300000,0.967320,0.967427,0.946203,0.958333,0.990000,0.996667,0.996667
458,99,314,314,314,2,2,312,0.500000,0.500000,0.955128,0.952229,0.952229,0.955414,0.996667,0.996667,1.000000
458,16,296,300,298,0,4,296,0.000000,1.000000,0.989865,0.989865,0.990000,0.989933,0.976667,0.990000,0.983333
458,56,301,299,301,3,1,298,0.666667,0.000000,0.993289,0.990033,0.989967,0.990033,0.993333,0.986667,0.993333
458,52,300,300,299,1,1,299,1.000000,1.000000,0.996656,0.996667,0.996667,0.996656,0.996667,0.996667,0.993333
459,61,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
459,19,301,310,308,3,12,298,0.333333,0.583333,0.979866,0.973422,0.964516,0.974026,0.976667,0.996667,1.000000
459,78,282,310,284,0,28,282,0.000000,0.714286,0.971631,0.971631,0.948387,0.971831,0.913333,0.980000,0.920000
459,54,300,302,300,0,2,300,0.000000,0.500000,0.996667,0.996667,0.993377,0.996667,0.996667,1.000000,0.996667
459,11,304,305,305,0,1,304,0.000000,1.000000,0.976974,0.976974,0.977049,0.977049,0.990000,0.993333,0.993333
459,53,304,303,304,1,0,303,0.000000,0.000000,0.986799,0.983553,0.986799,0.983553,0.996667,0.996667,0.996667
459,67,301,299,301,3,1,298,0.666667,1.000000,0.983221,0.980066,0.983278,0.980066,0.983333,0.980000,0.983333
459,94,298,299,298,1,2,297,1.000000,0.500000,0.996633,0.996644,0.993311,0.996644,0.990000,0.990000,0.990000
459,36,298,299,299,1,2,297,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.993333,0.996667,0.996667
459,87,308,307,308,3,2,305,0.000000,0.500000,0.970492,0.961039,0.967427,0.964286,0.986667,0.990000,0.990000
460,17,296,305,304,6,15,290,0.666667,0.533333,0.979310,0.972973,0.957377,0.960526,0.960000,0.973333,0.973333
460,79,303,313,306,3,13,300,0.666667,0.538462,0.966667,0.963696,0.948882,0.960784,0.973333,0.990000,0.980000
460,68,303,304,303,0,1,303,0.000000,1.000000,0.983498,0.983498,0.983553,0.983498,0.993333,0.996667,0.993333
460,11,303,305,304,0,2,303,0.000000,1.000000,0.976898,0.976898,0.977049,0.976974,0.986667,0.993333,0.990000
460,52,301,301,301,0,0,301,0.000000,0.000000,0.996678,0.996678,0.996678,0.996678,1.000000,1.000000,1.000000
460,91,295,311,304,1,17,294,0.000000,0.529412,0.986395,0.983051,0.961415,0.973684,0.966667,0.996667,0.986667
460,94,300,300,301,1,1,299,0.000000,1.000000,0.996656,0.993333,0.996667,0.993355,0.993333,0.996667,0.996667
460,65,297,303,298,2,8,295,1.000000,0.750000,0.979661,0.979798,0.973597,0.976510,0.970000,0.983333,0.970000
460,97,307,317,310,0,10,307,0.000000,0.500000,0.957655,0.957655,0.943218,0.958065,0.980000,0.996667,0.990000
460,92,299,300,299,1,2,298,0.000000,1.000000,0.993289,0.989967,0.993333,0.989967,0.986667,0.993333,0.986667
461,42,301,302,301,0,1,301,0.000000,0.000000,0.993355,0.993355,0.990066,0.993355,0.996667,0.996667,0.996667
461,72,325,328,327,3,6,322,0.000000,0.166667,0.928571,0.920000,0.914634,0.914373,0.996667,1.000000,0.996667
461,31,304,305,304,1,2,303,0.000000,1.000000,0.983498,0.980263,0.983607,0.983553,0.993333,1.000000,0.996667
461,46,303,301,303,3,1,300,0.333333,0.000000,0.996667,0.990099,0.993355,0.990099,1.000000,0.996667,1.000000
461,11,293,303,301,2,12,291,0.500000,0.750000,0.986254,0.982935,0.976898,0.976744,0.960000,0.986667,0.980000
461,73,303,306,304,0,3,303,0.000000,0.333333,0.986799,0.986799,0.980392,0.986842,0.996667,1.000000,1.000000
461,82,299,299,299,1,1,298,0.000000,0.000000,0.996644,0.993311,0.993311,0.993311,0.990000,0.990000,0.990000
461,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
461,69,312,316,314,0,4,312,0.000000,0.500000,0.948718,0.948718,0.943038,0.949045,0.986667,0.993333,0.993333
461,58,300,306,301,3,9,297,0.000000,0.333333,0.996633,0.986667,0.977124,0.986711,0.986667,0.996667,0.990000
462,46,306,303,306,4,1,302,0.250000,0.000000,0.990066,0.980392,0.986799,0.980392,1.000000,0.996667,1.000000
462,89,303,305,304,3,5,300,0.666667,0.600000,0.980000,0.976898,0.973770,0.976974,0.986667,0.990000,0.990000
462,54,301,303,301,1,3,300,0.000000,0.000000,1.000000,0.996678,0.990099,0.996678,1.000000,1.000000,1.000000
462,16,298,301,299,0,3,298,0.000000,1.000000,0.989933,0.989933,0.990033,0.989967,0.983333,0.993333,0.986667
462,90,301,301,301,0,0,301,0.000000,0.000000,0.993355,0.993355,0.993355,0.993355,0.996667,0.996667,0.996667
462,17,300,299,301,3,2,297,0.000000,0.500000,0.983165,0.973333,0.979933,0.970100,0.973333,0.976667,0.973333
462,5,302,305,302,0,3,302,0.000000,0.333333,0.990066,0.990066,0.983607,0.990066,0.996667,1.000000,0.996667
462,11,302,309,305,0,7,302,0.000000,0.571429,0.976821,0.976821,0.967638,0.973770,0.983333,0.996667,0.990000
462,99,313,313,313,1,1,312,1.000000,0.000000,0.958333,0.958466,0.955272,0.958466,1.000000,0.996667,1.000000
462,36,299,300,300,0,1,299,0.000000,0.000000,1.000000,1.000000,0.996667,0.996667,0.996667,0.996667,0.996667
463,8,300,299,300,1,0,299,1.000000,0.000000,0.996656,0.996667,0.996656,0.996667,0.996667,0.993333,0.996667
463,48,303,307,306,0,4,303,0.000000,0.750000,0.970297,0.970297,0.967427,0.970588,0.980000,0.990000,0.990000
463,42,300,302,301,1,3,299,1.000000,0.333333,0.996656,0.996667,0.990066,0.996678,0.996667,0.996667,1.000000
463,90,300,301,300,0,1,300,0.000000,1.000000,0.993333,0.993333,0.993355,0.993333,0.993333,0.996667,0.993333
463,61,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
463,17,297,284,301,17,4,280,0.764706,0.750000,0.982143,0.969697,0.978873,0.966777,0.960000,0.926667,0.970000
463,63,303,303,302,1,1,302,1.000000,0.000000,0.980132,0.980198,0.976898,0.980132,0.990000,0.986667,0.986667
463,82,299,300,299,0,1,299,0.000000,0.000000,0.993311,0.993311,0.990000,0.993311,0.990000,0.990000,0.990000
463,77,300,303,302,1,4,299,1.000000,0.250000,0.989967,0.990000,0.980198,0.986755,0.990000,0.990000,0.993333
463,80,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
464,2,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
464,62,298,298,299,2,2,296,0.000000,0.500000,0.993243,0.986577,0.989933,0.986622,0.980000,0.983333,0.983333
464,10,299,298,300,5,4,294,1.000000,0.250000,0.979592,0.979933,0.969799,0.973333,0.976667,0.963333,0.973333
464,7,303,304,303,0,1,303,0.000000,0.000000,0.986799,0.986799,0.983553,0.986799,0.996667,0.996667,0.996667
464,20,297,308,305,1,12,296,1.000000,0.750000,0.972973,0.973064,0.964286,0.970492,0.963333,0.990000,0.986667
464,6,303,302,302,3,2,300,0.000000,0.500000,0.993333,0.983498,0.990066,0.990066,0.993333,0.996667,0.996667
464,90,299,301,300,0,2,299,0.000000,1.000000,0.993311,0.993311,0.993355,0.993333,0.990000,0.996667,0.993333
464,69,313,316,315,1,4,312,0.000000,0.500000,0.951923,0.948882,0.946203,0.946032,0.990000,0.996667,0.993333
464,66,298,299,300,2,3,296,1.000000,0.333333,0.996622,0.996644,0.989967,0.993333,0.990000,0.986667,0.993333
464,76,299,300,299,0,1,299,0.000000,1.000000,0.996656,0.996656,0.996667,0.996656,0.993333,0.996667,0.993333
465,81,302,296,303,8,2,294,0.500000,1.000000,0.982993,0.970199,0.983108,0.970297,0.976667,0.970000,0.980000
465,62,299,299,299,1,1,298,1.000000,0.000000,0.989933,0.989967,0.986622,0.989967,0.986667,0.983333,0.986667
465,42,298,304,301,0,6,298,0.000000,0.500000,0.996644,0.996644,0.986842,0.993355,0.990000,1.000000,0.996667
465,23,300,299,301,3,2,297,0.666667,0.500000,0.996633,0.993333,0.993311,0.993355,0.993333,0.990000,0.996667
465,92,300,300,299,1,1,299,0.000000,1.000000,0.993311,0.990000,0.993333,0.993311,0.990000,0.993333,0.990000
465,76,299,299,299,0,0,299,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.996667,0.996667,0.996667
465,95,305,309,310,2,6,303,0.500000,0.500000,0.966997,0.963934,0.957929,0.954839,0.980000,0.986667,0.986667
465,37,308,313,310,3,8,305,1.000000,0.375000,0.963934,0.964286,0.948882,0.961290,0.990000,0.990000,0.993333
465,41,298,302,301,0,4,298,0.000000,0.750000,0.989933,0.989933,0.986755,0.986711,0.983333,0.993333,0.990000
465,93,298,299,298,1,2,297,0.000000,0.500000,1.000000,0.996644,0.996656,0.996644,0.990000,0.993333,0.990000
466,48,305,305,309,9,9,296,0.444444,0.666667,0.979730,0.963934,0.970492,0.964401,0.980000,0.986667,0.993333
466,61,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
466,59,307,308,308,1,2,306,0.000000,0.000000,0.977124,0.973941,0.970779,0.970779,0.996667,0.996667,0.996667
466,16,298,299,300,1,2,297,1.000000,1.000000,0.989899,0.989933,0.989967,0.990000,0.983333,0.986667,0.990000
466,9,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
466,87,306,309,307,1,4,305,1.000000,0.500000,0.967213,0.967320,0.961165,0.967427,0.986667,0.990000,0.990000
466,86,298,299,298,0,1,298,0.000000,1.000000,0.996644,0.996644,0.996656,0.996644,0.990000,0.993333,0.990000
466,53,305,304,304,1,0,304,0.000000,0.000000,0.983553,0.980328,0.983553,0.983553,0.996667,0.996667,0.996667
466,41,301,304,302,0,3,301,0.000000,0.666667,0.986711,0.986711,0.983553,0.986755,0.990000,0.996667,0.993333
466,4,301,302,301,0,1,301,0.000000,1.000000,0.990033,0.990033,0.990066,0.990033,0.993333,0.996667,0.993333
467,1,298,298,298,1,1,297,1.000000,0.000000,0.996633,0.996644,0.993289,0.996644,0.990000,0.986667,0.990000
467,64,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
467,46,306,303,306,4,1,302,0.250000,0.000000,0.990066,0.980392,0.986799,0.980392,1.000000,0.996667,1.000000
467,79,303,313,308,3,13,300,0.666667,0.538462,0.966667,0.963696,0.948882,0.961039,0.973333,0.990000,0.986667
467,57,299,316,305,2,19,297,0.500000,0.631579,0.962963,0.959866,0.943038,0.960656,0.956667,0.993333,0.976667
467,9,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
467,74,299,299,299,1,1,298,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996667,0.996667,0.996667
467,16,297,299,298,0,2,297,0.000000,1.000000,0.989899,0.989899,0.989967,0.989933,0.980000,0.986667,0.983333
467,81,297,301,298,0,4,297,0.000000,0.750000,0.973064,0.973064,0.970100,0.973154,0.963333,0.973333,0.966667
467,73,301,306,302,0,5,301,0.000000,0.600000,0.986711,0.986711,0.980392,0.986755,0.990000,1.000000,0.993333
468,79,310,315,314,1,6,309,1.000000,0.000000,0.967638,0.967742,0.949206,0.955414,1.000000,0.996667,1.000000
468,49,303,306,304,3,6,300,0.000000,0.666667,0.976667,0.966997,0.970588,0.967105,0.976667,0.990000,0.980000
468,57,304,317,306,1,14,303,1.000000,0.285714,0.973597,0.973684,0.943218,0.967320,0.986667,0.996667,0.986667
468,63,302,305,303,0,3,302,0.000000,0.333333,0.976821,0.976821,0.970492,0.976898,0.983333,0.986667,0.986667
468,33,302,304,303,1,3,301,1.000000,0.666667,0.983389,0.983444,0.980263,0.983498,0.990000,0.993333,0.993333
468,24,305,309,307,1,5,304,0.000000,0.800000,0.963816,0.960656,0.961165,0.957655,0.976667,0.990000,0.980000
468,15,301,315,306,0,14,301,0.000000,0.214286,0.986711,0.986711,0.952381,0.973856,0.990000,1.000000,0.993333
468,26,302,306,306,5,9,297,0.400000,0.222222,0.993266,0.983444,0.970588,0.977124,0.990000,0.990000,0.996667
468,36,299,300,301,1,2,298,1.000000,0.500000,1.000000,1.000000,0.996667,0.996678,0.996667,0.996667,1.000000
468,68,302,303,304,2,3,300,0.000000,0.666667,0.990000,0.983444,0.986799,0.983553,0.990000,0.996667,0.996667
469,77,301,301,303,2,2,299,0.000000,1.000000,0.989967,0.983389,0.990033,0.983498,0.986667,0.993333,0.993333
469,21,301,314,303,2,15,299,1.000000,0.600000,0.966555,0.966777,0.949045,0.966997,0.970000,0.993333,0.976667
469,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
469,79,304,315,310,2,13,302,0.500000,0.615385,0.963576,0.960526,0.949206,0.958065,0.973333,0.996667,0.990000
469,1,300,300,300,1,1,299,0.000000,0.000000,0.996656,0.993333,0.993333,0.993333,0.993333,0.993333,0.993333
469,84,300,296,301,5,1,295,0.800000,1.000000,0.986441,0.983333,0.986486,0.983389,0.983333,0.973333,0.986667
469,49,308,307,308,4,3,304,0.500000,0.333333,0.973684,0.967532,0.967427,0.967532,0.993333,0.990000,0.993333
469,41,300,303,301,0,3,300,0.000000,0.666667,0.986667,0.986667,0.983498,0.986711,0.986667,0.993333,0.990000
469,38,308,316,315,0,8,308,0.000000,0.750000,0.951299,0.951299,0.946203,0.946032,0.976667,0.996667,0.993333
469,33,303,307,305,0,4,303,0.000000,0.250000,0.986799,0.986799,0.977199,0.983607,0.996667,1.000000,1.000000
470,17,301,302,301,2,3,299,0.500000,1.000000,0.969900,0.966777,0.970199,0.966777,0.970000,0.976667,0.970000
470,69,314,319,315,0,5,314,0.000000,0.400000,0.945860,0.945860,0.937304,0.946032,0.990000,0.996667,0.993333
470,11,300,306,304,1,7,299,0.000000,0.714286,0.979933,0.976667,0.973856,0.973684,0.976667,0.993333,0.986667
